danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
0.8759999999999999,0.653,1,-5.329,1,0.0778,0.00149,0.0,0.0944,0.128,127.927,audio_features,120059,3,Underground Rap,King Cobra (Drippin'),, King Cobra (Drippin')
0.264,0.868,0,,0,0.203,0.269,1.83e-05,0.505,0.0674,117.951,audio_features,170808,3,Trap Metal,NO LONGER IS THIS A WARNING (BE SILENT WHEN THE KING IS SPEAKING Pt.2),, NO LONGER IS THIS A WARNING (BE SILENT WHEN THE KING IS SPEAKING Pt.2)
0.615,0.674,0,-7.991,1,0.0805,0.147,0.000372,0.296,0.0395,109.996,audio_features,159504,4,Underground Rap,Violence,, Violence
0.5760000000000001,0.381,3,-9.099,0,0.027,0.0945,0.00349,0.157,0.182,131.911,audio_features,353293,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.6509999999999999,0.746,0,-4.683,1,0.262,0.0584,0.0,0.307,0.605,197.826,audio_features,220827,4,RnB,One More Drink (co-starring T-Pain) - Album Version (Edited),, One More Drink (co-starring T-Pain) - Album Version (Edited)
0.698,0.981,1,-1.006,1,0.238,0.0129,0.0754,0.425,0.659,150.00799999999995,audio_features,221600,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.8029999999999999,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,202.17,audio_features,200960,4,Pop,Tusa,, Tusa
0.7959999999999999,0.438,6,-7.374,0,0.157,0.298,0.0135,0.146,0.442,149.998,audio_features,188985,4,RnB,2,, 2
0.789,0.7120000000000001,9,,1,0.052,0.00835,0.55,0.0473,0.639,123.992,audio_features,301215,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
0.8959999999999999,0.471,10,-7.324,1,0.22,0.00297,3.510000000000001e-05,0.086,0.222,147.98,audio_features,202920,4,Rap,Gucci Please,, Gucci Please
0.527,0.992,5,-1.86,0,0.0857,0.0166,4.13e-05,0.222,0.6779999999999999,175.03599999999997,audio_features,220800,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.7559999999999999,0.317,4,-15.468,0,0.0703,0.199,0.8740000000000001,0.0746,0.108,121.001,audio_features,115333,4,Rap,Sodium,, Sodium
0.725,0.451,1,-11.445,1,0.125,0.396,0.0,0.114,0.289,117.053,audio_features,246480,4,Rap,Pull Up,, Pull Up
0.632,0.599,1,-10.534,1,0.0471,0.000367,0.775,0.213,0.0811,135.985,audio_features,285880,4,Dark Trap,Desolate,, Desolate
0.684,0.943,7,-6.836,1,0.0808,5.56e-06,0.853,0.593,0.441,147.996,audio_features,444400,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.8220000000000001,0.623,9,-6.928,1,0.14,0.0473,0.0,0.0991,0.653,155.0,audio_features,133419,4,Underground Rap,Leedle Leedle Lee,, Leedle Leedle Lee
0.731,0.675,5,,0,0.0434,0.00473,0.0,0.141,0.298,124.939,audio_features,139461,4,Underground Rap,my ex's best friend (with blackbear),, my ex's best friend (with blackbear)
0.809,0.5820000000000001,0,,1,0.0986,0.122,0.0,0.223,0.0784,139.977,audio_features,83573,4,Underground Rap,BABYWIPES,, BABYWIPES
0.6970000000000001,0.467,9,,1,0.0715,0.248,0.0,0.0941,0.5720000000000001,164.162,audio_features,229413,4,Emo,Take A Bow,, Take A Bow
0.7909999999999999,0.935,3,-4.118,0,0.074,0.0701,0.0036899999999999,0.0511,0.802,121.999,audio_features,159010,4,techhouse,,tech house,tech house 
0.821,0.693,6,-10.199,0,0.0812,0.0333,0.8190000000000001,0.0724,0.703,125.974,audio_features,399023,4,techhouse,,Tech House 2020,Tech House 2020 
0.6809999999999999,0.95,5,-6.539,0,0.0401,6.12e-06,0.703,0.129,0.1969999999999999,148.006,audio_features,455697,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.412,0.227,0,,1,0.0359,0.787,4.69e-06,0.282,0.226,160.222,audio_features,257267,4,Hiphop,Feeling Whitney,, Feeling Whitney
0.423,0.987,2,-6.0,1,0.0578,0.0306,0.911,0.924,0.204,139.984,audio_features,231429,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
0.725,0.7170000000000001,1,-11.105,1,0.0514,0.00114,0.8220000000000001,0.109,0.0997,123.006,audio_features,446347,3,techno,,techno. only. (08/02),techno. only. (08/02) 
0.596,0.741,10,,0,0.0373,0.000268,0.862,0.114,0.262,143.001,audio_features,465928,4,psytrance,,DARK PSYTRANCE,DARK PSYTRANCE 
0.555,0.434,9,,0,0.333,0.528,0.0,0.102,0.125,201.032,audio_features,116926,4,Hiphop,Summer Playlists,, Summer Playlists
0.621,0.835,8,-6.721,1,0.0578,5.5799999999999994e-05,0.208,0.913,0.0237,140.009,audio_features,246857,4,trap,,Heavy Dubstep,Heavy Dubstep 
0.563,0.954,3,,0,0.3429999999999999,0.0162,0.283,0.2739999999999999,0.5489999999999999,144.957,audio_features,236694,4,trap,,RIDDIM 2020 & Riddim Hits,RIDDIM 2020 & Riddim Hits 
0.8,0.4270000000000001,11,-7.9289999999999985,1,0.0552,0.000604,0.65,0.104,0.344,125.006,audio_features,407040,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.628,0.873,11,-3.4760000000000004,1,0.3229999999999999,0.182,0.00113,0.5579999999999999,0.163,160.023,audio_features,183405,4,Underground Rap,Axis,, Axis
0.59,0.597,8,-3.575,1,0.376,0.289,0.0,0.117,0.241,120.105,audio_features,128016,4,Trap Metal,Door,, Door
0.845,0.336,10,-12.61,0,0.5,0.0079099999999999,0.124,0.0844,0.139,143.578,audio_features,160644,4,Dark Trap,Nose to the Grindstone,, Nose to the Grindstone
0.695,0.975,1,-7.864,1,0.143,0.201,0.88,0.111,0.148,135.007,audio_features,348889,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.7829999999999999,0.882,2,-4.82,1,0.038,0.00475,0.000494,0.141,0.178,123.975,audio_features,216842,4,Underground Rap,Gluttony,, Gluttony
0.391,0.994,11,,1,0.0615,0.000824,0.95,0.148,0.1369999999999999,137.986,audio_features,180005,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.703,0.959,1,,1,0.149,0.000695,4.1e-06,0.223,0.344,150.032,audio_features,262400,4,trap,,Riddim or die,Riddim or die 
0.7040000000000001,0.778,8,-6.722,1,0.156,0.275,0.0,0.401,0.465,109.963,audio_features,331480,4,Rap,Therapy Session,, Therapy Session
0.907,0.701,2,-10.18,1,0.0399,0.00302,0.884,0.111,0.0317,127.995,audio_features,362757,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.828,0.762,7,-5.737,1,0.419,0.0408,0.0,0.0455,0.608,173.78900000000004,audio_features,157500,4,Dark Trap,Surname (Prod. DJ Tape & Aarne),, Surname (Prod. DJ Tape & Aarne)
0.539,0.584,10,-10.616,0,0.335,0.234,0.0,0.198,0.674,172.882,audio_features,254560,4,Underground Rap,I Got Five On It Remix,, I Got Five On It Remix
0.763,0.835,2,,1,0.361,0.00449,6.58e-06,0.118,0.0999,149.214,audio_features,167229,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.895,0.759,2,-4.97,1,0.311,0.106,0.0,0.321,0.38,200.102,audio_features,192361,4,Underground Rap,Glock 19,, Glock 19
0.561,0.918,2,-2.873,1,0.0564,7.4e-05,0.0,0.518,0.38,119.908,audio_features,195080,4,Emo,Sing Sing,, Sing Sing
0.6559999999999999,0.564,1,,0,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,audio_features,268947,4,Rap,Go Legend (& Metro Boomin),, Go Legend (& Metro Boomin)
0.595,0.758,10,-15.259,0,0.0656,0.0155,0.877,0.0699,0.485,172.02700000000004,audio_features,451227,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.7979999999999999,0.649,9,-6.546,1,0.306,0.0746,1.34e-05,0.517,0.5660000000000001,142.006,audio_features,108160,4,Dark Trap,Get Back,, Get Back
0.7959999999999999,0.892,1,-12.982,1,0.043,0.0014,0.937,0.107,0.71,130.011,audio_features,400072,5,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.7979999999999999,0.952,7,-4.428999999999999,1,0.0498,0.0123,0.422,0.0876,0.534,124.961,audio_features,218053,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
0.106,0.932,1,-4.584,0,0.0459,0.0020399999999999,0.941,0.104,0.223,149.936,audio_features,243200,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,194.168,audio_features,225533,4,Hiphop,Get Right,, Get Right
0.47,0.662,4,,0,0.314,0.425,0.0,0.14,0.77,185.166,audio_features,172748,4,Underground Rap,Potty Mouth,, Potty Mouth
0.523,0.956,5,-2.875,0,0.105,0.0019399999999999,0.00465,0.469,0.451,149.924,audio_features,230400,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.741,0.7609999999999999,4,-3.871,0,0.0512,0.235,0.0,0.119,0.217,81.543,audio_features,149576,4,Rap,Poles 1469,, Poles 1469
0.809,0.935,1,-4.81,1,0.06,0.00405,0.0317,0.34,0.7290000000000001,124.014,audio_features,271013,4,techhouse,,tech house,tech house 
0.7170000000000001,0.296,2,-14.913,1,0.123,0.0182,0.0307,0.0891,0.135,180.051,audio_features,191152,1,Underground Rap,On the Floor (feat. Lil Peep),, On the Floor (feat. Lil Peep)
0.95,0.508,8,-5.176,1,0.0921,0.0092,0.0,0.0946,0.438,122.963,audio_features,177699,4,Underground Rap,Backwards (feat. Meek Mill),, Backwards (feat. Meek Mill)
0.29,0.935,7,-7.136,1,0.0657,0.00515,0.716,0.688,0.0665,144.97899999999996,audio_features,466759,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.862,0.5579999999999999,9,-8.683,1,0.0863,0.000624,0.00185,0.0317,0.452,127.005,audio_features,364250,4,techhouse,,blanc | Tech House,blanc | Tech House 
0.537,0.647,7,-7.566,0,0.0414,0.00444,0.0,0.139,0.155,165.94099999999997,audio_features,174968,4,Dark Trap,What You Need,, What You Need
0.8029999999999999,0.809,0,-6.686,1,0.0606,4.46e-05,0.396,0.0597,0.266,124.994,audio_features,491629,4,techhouse,,Dirtybird Players,Dirtybird Players 
0.8240000000000001,0.735,0,-3.235,1,0.102,0.0265,0.0,0.117,0.347,121.928,audio_features,218403,4,Trap Metal,PRXSPER,, PRXSPER
0.483,0.733,6,,0,0.301,0.103,0.197,0.162,0.59,179.955,audio_features,168035,4,Dark Trap,Overcast,, Overcast
0.8640000000000001,0.664,8,-7.315,1,0.104,0.0476,0.0,0.0863,0.381,94.932,audio_features,99108,4,Rap,Bounce Out With That,, Bounce Out With That
0.821,0.684,7,,0,0.333,0.343,1.58e-06,0.234,0.7440000000000001,100.054,audio_features,160063,4,Rap,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],, fast (Remix) [feat. Offset & A Boogie Wit da Hoodie]
0.804,0.8740000000000001,6,-6.327000000000001,1,0.0957,0.00158,0.728,0.0715,0.644,125.996,audio_features,232875,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
0.7979999999999999,0.624,2,-7.667999999999998,1,0.293,0.217,0.0,0.166,0.591,147.988,audio_features,123298,4,Dark Trap,Venom,, Venom
0.642,0.5529999999999999,2,-6.573,1,0.0265,0.184,9.79e-06,0.112,0.129,139.925,audio_features,251289,4,Underground Rap,Where Does The Time Go (feat. Joji),, Where Does The Time Go (feat. Joji)
0.693,0.688,1,-6.278,1,0.0399,0.0104,0.0465,0.411,0.1689999999999999,119.991,audio_features,180000,4,Dark Trap,Tell Me,, Tell Me
0.178,0.391,11,-16.405,0,0.043,0.949,0.964,0.238,0.146,206.83,audio_features,204875,3,Dark Trap,Celestial,, Celestial
0.613,0.7709999999999999,0,,1,0.0494,0.000178,0.0,0.555,0.508,144.905,audio_features,202005,4,Underground Rap,Resist Yxu Die,, Resist Yxu Die
0.8059999999999999,0.963,0,,1,0.0626,0.000649,0.86,0.0498,0.5,123.974,audio_features,352329,4,techhouse,,Tech House Essentials by Distortion,Tech House Essentials by Distortion 
0.868,0.986,2,-7.063,1,0.0997,0.5529999999999999,0.705,0.11,0.55,122.021,audio_features,361967,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.928,0.524,7,-5.44,1,0.11,0.00146,0.0335,0.104,0.152,139.997,audio_features,146045,4,Underground Rap,StarterJacket,, StarterJacket
0.5589999999999999,0.552,2,-9.3,1,0.276,0.0327,0.0,0.19,0.404,194.778,audio_features,215510,4,Hiphop,Roped Off,, Roped Off
0.593,0.731,1,-5.21,1,0.149,0.108,1.52e-06,0.103,0.61,160.084,audio_features,279147,4,Rap,Black Boy Fly - Bonus Track,, Black Boy Fly - Bonus Track
0.7929999999999999,0.395,1,,1,0.385,0.277,1.4e-05,0.109,0.129,154.054,audio_features,213287,4,Dark Trap,Ready (feat. Gunna),, Ready (feat. Gunna)
0.861,0.8340000000000001,8,-7.591,1,0.108,0.0502,0.479,0.0706,0.521,126.991,audio_features,237004,4,techhouse,,Tech house,Tech house 
0.547,0.959,3,-1.608,0,0.0955,0.0027199999999999,0.000779,0.235,0.144,156.009,audio_features,298462,4,trap,,Lost Lands 2019,Lost Lands 2019 
0.833,0.8859999999999999,11,,1,0.0573,0.0004309999999999,0.00451,0.11,0.604,122.025,audio_features,202276,4,techhouse,,Tech house,Tech house 
0.695,0.8,1,-7.956,1,0.0806,0.00832,0.856,0.1119999999999999,0.0947,140.009,audio_features,384000,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.631,0.94,10,-4.677,0,0.312,0.0449,0.0,0.231,0.423,183.216,audio_features,255640,4,Hiphop,Blueberry,, Blueberry
0.527,0.985,8,-0.005,1,0.2789999999999999,0.000223,0.191,0.0939,0.285,150.002,audio_features,212800,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.6940000000000001,0.314,0,-7.82,1,0.116,0.611,2.07e-06,0.117,0.341,119.905,audio_features,333947,4,RnB,Redemption,, Redemption
0.4629999999999999,0.934,7,-3.7,1,0.0376,0.00785,0.226,0.315,0.204,150.02,audio_features,261932,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
0.735,0.931,1,-5.185,1,0.4,0.127,0.00323,0.162,0.725,154.931,audio_features,192000,4,trap,,Lost Lands 2019,Lost Lands 2019 
0.655,0.9,7,-5.54,0,0.0643,0.000867,0.0733,0.0721,0.248,129.988,audio_features,354462,4,trance,,UPLIFTING TRANCE 2020,UPLIFTING TRANCE 2020 
0.255,0.975,4,-2.927,1,0.106,0.0162,0.00397,0.115,0.424,150.02700000000004,audio_features,285980,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.637,0.443,6,-10.216,1,0.0325,0.904,0.00197,0.0718,0.338,187.95,audio_features,208253,4,RnB,Mona Lisa,, Mona Lisa
0.728,0.727,2,,1,0.206,0.0128,0.0,0.0882,0.89,143.144,audio_features,171467,4,Underground Rap,Start a Riot,, Start a Riot
0.4479999999999999,0.959,6,-3.202,0,0.047,0.0273,0.682,0.134,0.314,148.012,audio_features,231896,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
0.787,0.86,6,-6.38,0,0.182,0.206,0.0,0.0777,0.625,179.99400000000003,audio_features,224000,4,Trap Metal,Outlawz,, Outlawz
0.622,0.846,6,,1,0.0649,0.00456,0.00138,0.0909,0.135,138.01,audio_features,242001,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.631,0.838,1,,1,0.0571,0.0012699999999999,0.726,0.0874,0.115,138.02100000000002,audio_features,444348,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.476,0.972,1,-2.965,1,0.0409,0.0011099999999999,0.466,0.371,0.359,150.011,audio_features,272800,4,hardstyle,,Euphoric Hardstyle - 2020,Euphoric Hardstyle - 2020 
0.527,0.884,5,-5.234,1,0.0352,0.00118,0.00294,0.551,0.163,128.016,audio_features,187510,4,trance,,Uplifting | Trance,Uplifting | Trance 
0.56,0.371,5,-13.401,0,0.0331,0.00687,0.84,0.0847,0.0415,120.041,audio_features,218010,4,Dark Trap,Goodnight and Good Luck,, Goodnight and Good Luck
0.48,0.602,10,,0,0.368,0.487,0.0,0.0848,0.269,179.798,audio_features,213333,4,Emo,Mood Swings (feat. Lil Tjay),, Mood Swings (feat. Lil Tjay)
0.706,0.485,8,-9.671,1,0.331,0.337,0.0,0.122,0.144,115.414,audio_features,205093,4,Hiphop,Who Dat Boy (feat. A$AP Rocky),, Who Dat Boy (feat. A$AP Rocky)
0.6,0.952,9,-5.727,1,0.0726,0.000783,0.595,0.604,0.266,140.007,audio_features,550919,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.602,0.536,2,,0,0.0304,0.0825,0.0,0.124,0.475,114.063,audio_features,153913,4,Dark Trap,I Hope You Know I Mean It,, I Hope You Know I Mean It
0.563,0.456,10,,0,0.102,0.0643,0.0,0.161,0.195,181.48,audio_features,215293,4,Underground Rap,Lonely,, Lonely
0.95,0.547,1,,0,0.288,0.0624,0.0,0.0648,0.815,123.01,audio_features,177372,4,Underground Rap,Top That,, Top That
0.4920000000000001,0.26,9,-17.340999999999998,0,0.0921,0.6459999999999999,0.00178,0.0705,0.312,111.519,audio_features,347227,5,Hiphop,Marvins Room,, Marvins Room
0.263,0.477,4,-7.824,1,0.0405,0.0357,0.0,0.259,0.197,144.826,audio_features,218347,3,Emo,Beside You,, Beside You
0.755,0.604,1,,1,0.417,0.382,0.0,0.125,0.6629999999999999,196.916,audio_features,224107,4,Hiphop,Why We Thugs,, Why We Thugs
0.75,0.931,8,,1,0.0464,0.00168,0.284,0.249,0.472,140.151,audio_features,158571,3,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.654,0.912,5,-2.031,0,0.1689999999999999,0.00584,0.0239,0.113,0.157,150.77200000000005,audio_features,208000,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.679,0.967,4,-2.193,1,0.282,0.124,0.0,0.111,0.51,155.976,audio_features,126317,4,Trap Metal,I DXNT NEED TX KNXW,, I DXNT NEED TX KNXW
0.39,0.472,10,-6.154,1,0.0357,0.0388,0.0,0.111,0.163,119.548,audio_features,202000,4,RnB,Girl Of My Dreams,, Girl Of My Dreams
0.499,0.974,4,-4.95,0,0.0543,0.000618,0.79,0.175,0.162,138.009,audio_features,247001,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.603,0.843,0,-5.847,1,0.0336,0.0045299999999999,0.76,0.0981,0.5589999999999999,130.02,audio_features,174867,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.885,0.6409999999999999,1,-4.455,1,0.351,0.175,0.0,0.234,0.201,91.167,audio_features,142582,4,Rap,KOODA,, KOODA
0.5539999999999999,0.949,2,-4.928,1,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,audio_features,374453,4,Emo,Nightmare,, Nightmare
0.588,0.871,8,-3.294,1,0.198,0.00147,0.000126,0.112,0.39,170.0,audio_features,179759,4,Trap Metal,Under the Pillow,, Under the Pillow
0.594,0.966,7,-6.462999999999999,1,0.0524,0.0001189999999999,0.752,0.104,0.0381,142.01,audio_features,459718,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.612,0.7170000000000001,10,-3.432,1,0.0755,0.0141,0.0,0.198,0.132,82.471,audio_features,174545,3,Rap,Riot Ballad,, Riot Ballad
0.319,0.865,2,-2.528,0,0.0415,0.132,0.0,0.152,0.0845,155.174,audio_features,192015,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,145.59,audio_features,213827,4,Pop,When I Was Your Man,, When I Was Your Man
0.452,0.828,3,-4.53,0,0.0405,0.00587,0.000103,0.129,0.2289999999999999,149.918,audio_features,251173,4,hardstyle,,Hardstyle Remixes of Popular Songs!,Hardstyle Remixes of Popular Songs! 
0.3779999999999999,0.769,4,,1,0.0525,0.0221,0.0,0.192,0.257,147.827,audio_features,242027,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
0.583,0.765,10,-6.191,0,0.268,0.0133,6.19e-06,0.0582,0.5710000000000001,104.733,audio_features,221667,3,Hiphop,Talk About Me,, Talk About Me
0.513,0.958,2,-4.56,0,0.161,0.000254,0.0,0.653,0.379,201.786,audio_features,163253,4,Emo,"Rum Is for Drinking, Not for Burning",," Rum Is for Drinking, Not for Burning"
0.872,0.529,1,-10.295,1,0.206,0.0017,5.46e-06,0.0735,0.236,126.185,audio_features,182883,4,Underground Rap,Tekashi,, Tekashi
0.67,0.97,11,-5.24,0,0.0569,0.00173,6.53e-05,0.131,0.687,124.989,audio_features,215520,4,techhouse,,Tech House Club,Tech House Club 
0.488,0.7909999999999999,10,-4.55,0,0.0409999999999999,0.00439,0.708,0.0936,0.237,174.003,audio_features,303466,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
0.705,0.624,10,,0,0.05,0.000445,0.865,0.0915,0.0382,128.998,audio_features,345121,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.8809999999999999,0.883,11,,1,0.0633,0.0195,0.148,0.0825,0.966,124.016,audio_features,225884,4,techhouse,,Tech house,Tech house 
0.537,0.4,9,-13.532,1,0.41,0.041,0.0,0.0917,0.153,145.86,audio_features,219154,4,Underground Rap,AGORA,, AGORA
0.7170000000000001,0.474,0,-8.462,1,0.0921,0.222,2.28e-06,0.109,0.21,150.019,audio_features,218697,4,Dark Trap,feed me to the wolves,, feed me to the wolves
0.5720000000000001,0.406,10,-8.624,1,0.0427,0.5870000000000001,4.48e-06,0.102,0.265,119.812,audio_features,201084,4,Emo,Moral of the Story,, Moral of the Story
0.927,0.373,9,,1,0.385,0.331,0.0,0.171,0.5479999999999999,198.128,audio_features,328667,4,Hiphop,Crazy Rap (Colt 45 & 2 Zig Zags),, Crazy Rap (Colt 45 & 2 Zig Zags)
0.54,0.926,10,-4.13,1,0.0905,0.003,2.61e-06,0.362,0.55,146.02700000000004,audio_features,225581,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.4379999999999999,0.985,4,,0,0.0486,0.0448,0.871,0.352,0.2289999999999999,149.964,audio_features,213621,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.469,0.887,7,,1,0.0427,0.000999,0.925,0.413,0.0458,132.981,audio_features,238413,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
0.634,0.981,11,-4.423,0,0.0409999999999999,4.08e-05,0.894,0.313,0.253,128.01,audio_features,409687,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.782,0.6920000000000001,5,-6.303,1,0.373,0.0196,0.0863,0.0856,0.14,187.838,audio_features,142979,4,Underground Rap,Spas12,, Spas12
0.86,0.594,0,,1,0.0955,0.135,0.0298,0.0907,0.307,130.04,audio_features,228989,4,Underground Rap,Energy,, Energy
0.765,0.573,2,-9.31,1,0.0411,0.291,0.0,0.0771,0.391,139.946,audio_features,187038,4,Underground Rap,White Aston,, White Aston
0.564,0.8029999999999999,11,-3.285,0,0.345,0.128,0.0,0.0791,0.738,144.989,audio_features,227832,5,Underground Rap,Kilos (feat. Aitch),, Kilos (feat. Aitch)
0.366,0.818,2,-3.912,1,0.0702,0.0094,0.0,0.175,0.142,160.108,audio_features,325460,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.722,0.845,4,-6.5539999999999985,0,0.49,0.4970000000000001,0.0,0.239,0.113,179.87,audio_features,237965,4,Hiphop,Là-haut,, Là-haut
0.727,0.645,1,-5.994,0,0.053,0.0852,1.24e-05,0.405,0.281,119.957,audio_features,151933,4,RnB,New Level,, New Level
0.56,0.315,10,,0,0.05,0.7340000000000001,1.26e-06,0.105,0.138,156.12,audio_features,260852,4,Emo,You Don't Know,, You Don't Know
0.736,0.718,11,,1,0.0299,0.206,0.0,0.186,0.682,130.05700000000002,audio_features,194080,4,RnB,Solo,, Solo
0.7440000000000001,0.8340000000000001,1,-9.26,1,0.0456,0.00144,0.848,0.1159999999999999,0.148,124.002,audio_features,281129,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
0.773,0.873,1,-6.35,1,0.256,0.431,0.0,0.0575,0.664,190.156,audio_features,234133,4,Underground Rap,Old School [Deluxe Edition],, Old School [Deluxe Edition]
0.465,0.855,4,-2.4290000000000003,0,0.0615,0.00804,0.000368,0.0749,0.0909,149.941,audio_features,300850,4,trap,,Riddim or die,Riddim or die 
0.593,0.509,4,-12.042,0,0.0626,0.107,0.893,0.277,0.0769,190.028,audio_features,265250,4,Dark Trap,Bye Bye Macadam,, Bye Bye Macadam
0.865,0.8909999999999999,0,-5.6179999999999986,0,0.265,0.0866,0.0,0.0842,0.6709999999999999,200.074,audio_features,125048,4,Trap Metal,Slurp,, Slurp
0.4320000000000001,0.868,1,-2.892,1,0.0349,0.000739,0.0,0.103,0.303,110.509,audio_features,209293,4,Emo,"Call Me Hopeless, but Not Romantic",," Call Me Hopeless, but Not Romantic"
0.7090000000000001,0.53,7,,1,0.0904,0.0139,0.0007509999999999,0.113,0.0659,116.085,audio_features,149002,4,Dark Trap,BetterOffDead,, BetterOffDead
0.397,0.961,2,-1.193,1,0.27,0.00153,0.241,0.104,0.192,159.922,audio_features,244208,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
0.358,0.305,4,,0,0.04,0.0502,0.125,0.0739,0.0732,150.276,audio_features,240457,4,Dark Trap,Ocean Eyes,, Ocean Eyes
0.272,0.76,9,-7.295,1,0.0354,0.000385,0.271,0.123,0.0665,137.181,audio_features,253714,4,Dark Trap,Splinter,, Splinter
0.526,0.4920000000000001,0,,1,0.0308,0.0596,0.0,0.103,0.176,161.928,audio_features,147116,4,Trap Metal,Pareidolia,, Pareidolia
0.8079999999999999,0.8690000000000001,1,-5.735,1,0.0663,0.017,0.0793,0.0839,0.627,125.007,audio_features,340320,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
0.431,0.8,0,-4.755,0,0.0736,0.00911,4e-06,0.481,0.593,149.991,audio_features,166396,4,hardstyle,,Melodic Hardstyle 2020,Melodic Hardstyle 2020 
0.72,0.893,11,-6.928,0,0.0535,1.99e-05,0.7609999999999999,0.386,0.5670000000000001,149.983,audio_features,415312,4,psytrance,,DARK PSYTRANCE,DARK PSYTRANCE 
0.732,0.595,11,,0,0.393,0.097,3.2500000000000004e-05,0.0771,0.312,164.071,audio_features,145610,4,Trap Metal,Daddy Issues,, Daddy Issues
0.752,0.64,7,-7.638,0,0.185,0.0475,0.0,0.118,0.636,120.953,audio_features,137827,4,Dark Trap,PRESSURE,, PRESSURE
0.596,0.8590000000000001,10,-3.515,0,0.0553,0.000364,0.8320000000000001,0.0679,0.1889999999999999,171.983,audio_features,324349,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
0.755,0.894,6,-7.665,1,0.0682,0.00125,0.8859999999999999,0.087,0.513,124.995,audio_features,368640,4,techno,,Techno,Techno 
